C-14-07-4;2;I-04-07-7;
C-14-07-4;3;I-04-07-7;
C-14-07-6;20;B-04-01-4;
C-14-07-8;12;L-08-03-9;
C-14-07-9;2;H-09-03-6;
C-14-07-9;1;H-09-03-6;
C-14-07-9;2;H-09-03-6;
C-14-08-1;60;H-11-07-8;
C-14-08-1;10;POUMON_DELTA_DEMENAGEMENT;Conteneur_000000000000000798
C-14-08-2;18;B-10-03-4;
C-14-08-3;24;N-02-09-3;
C-14-08-4;24;J-01-05-6;
C-14-08-5;5;H-02-06-1;
C-14-08-6;47;M-03-04-2;
C-14-08-7;38;M-03-04-2;
C-14-08-7;52;POUMON_DELTA_DEMENAGEMENT;Conteneur_000000000000000026
C-14-08-8;29;N-10-07-4;
C-14-08-9;16;I-12-06-8;
C-14-09-1;2;I-04-01-1;
C-14-09-2;8;E-02-10-5;
C-14-09-4;4;I-02-08-6;
C-14-09-5;3;H-14-02-2;
C-14-09-6;1;J-03-10-1;
C-14-09-7;90;POUMON_DELTA_DEMENAGEMENT;Conteneur_000000000000000578
C-14-09-8;29;I-03-03-8;
C-14-09-8;2;I-03-03-8;
C-14-09-9;50;M-11-06-4;
C-14-10-1;4;POUMON_DELTA_DEMENAGEMENT;Conteneur_000000000000002039
C-14-10-2;2;POUMON_DELTA_DEMENAGEMENT;Conteneur_000000000000002111
C-14-10-3;4;S-07-10-8;
C-14-10-4;4;K-10-06-8;
C-14-10-6;5;H-10-08-9;
C-14-10-7;2;H-08-07-6;
C-14-10-9;7;L-11-01-3;
C-14-11-3;26;H-08-02-8;
C-14-11-9;1;B-09-01-9;
C-15-01-1;56;K-07-03-4;
C-15-01-1;24;POUMON_DELTA_DEMENAGEMENT;Conteneur_000000000000001137
C-15-01-2;7;L-07-10-8;
C-15-01-3;15;J-08-03-8;
C-15-01-5;6;H-03-02-6;
C-15-01-6;1;I-05-04-7;
C-15-01-7;7;L-11-08-1;
C-15-01-8;8;E-02-05-7;
C-15-01-9;1;S-05-09-5;
C-15-02-1;9;L-12-09-6;
C-15-02-2;2;J-07-06-4;
C-15-02-2;1;POUMON_DELTA_DEMENAGEMENT;Conteneur_000000000000001029
C-15-02-3;2;S-01-10-4;
C-15-02-4;2;H-12-06-1;
C-15-02-6;5;L-05-07-7;
C-15-02-7;12;S-02-04-3;
C-15-02-8;28;H-13-09-2;
C-15-02-9;2;N-03-08-2;
C-15-03-1;70;M-05-09-2;
C-15-03-2;5;H-14-03-4;
C-15-03-3;70;POUMON_DELTA_DEMENAGEMENT;Conteneur_000000000000000286
C-15-03-4;2;B-01-02-7;
C-15-03-5;3;B-07-05-8;
C-15-03-6;7;N-07-03-2;
C-15-03-7;10;E-04-04-9;
C-15-03-8;1;K-10-09-7;
C-15-03-9;12;E-02-05-7;
C-15-04-1;41;M-01-02-1;
C-15-04-2;2;L-02-04-5;
C-15-04-3;9;L-10-05-1;
C-15-04-4;1;K-05-07-2;
C-15-04-5;1;L-06-09-9;
C-15-04-6;7;E-05-03-3;
C-15-04-7;6;H-06-05-7;
C-15-04-7;12;H-06-05-7;
C-15-04-7;12;H-06-05-7;
C-15-04-8;30;B-03-03-5;
C-15-04-9;1;K-12-05-2;
C-15-05-1;7;L-02-09-3;
C-15-05-2;7;J-07-01-4;
C-15-05-3;1;I-10-07-2;
C-15-05-4;9;B-08-07-3;
C-15-05-5;3;S-03-01-4;
C-15-05-5;1;S-03-01-4;
C-15-05-6;9;L-07-03-4;
C-15-05-7;7;L-09-07-7;
C-15-05-9;70;B-10-03-8;
C-15-05-9;4;POUMON_DELTA_DEMENAGEMENT;Conteneur_000000000000001334
C-15-06-1;2;I-01-07-5;
C-15-06-2;8;M-05-02-3;
C-15-06-3;4;I-14-09-6;
C-15-06-4;6;J-14-10-5;
C-15-06-6;7;S-06-06-6;
C-15-06-7;10;I-14-06-6;
C-15-06-8;1;S-05-05-7;
C-15-06-9;11;N-02-09-3;
C-15-07-3;1;L-07-04-9;
C-15-07-5;70;POUMON_DELTA_DEMENAGEMENT;Conteneur_000000000000001191
C-15-07-6;80;POUMON_DELTA_DEMENAGEMENT;Conteneur_000000000000001127
C-15-07-7;4;N-06-02-1;
C-15-07-8;24;E-07-10-6;
C-15-07-9;14;S-07-10-9;
C-15-08-1;2;K-05-02-7;
C-15-08-1;9;K-05-02-7;
C-15-08-2;3;H-09-04-5;
C-15-08-3;3;L-07-09-9;
C-15-08-4;2;H-06-01-3;
C-15-08-5;3;I-11-05-4;
C-15-08-6;6;G-13-08-9;
C-15-08-6;3;G-13-08-9;
C-15-08-7;10;I-12-01-5;
C-15-08-8;8;J-05-05-4;
C-15-08-9;34;K-02-02-1;
C-15-09-1;14;E-03-01-8;
C-15-09-2;5;B-13-09-1;
C-15-09-3;17;H-09-05-5;
C-15-09-3;1;H-09-05-5;
C-15-09-4;18;H-08-10-8;
C-15-09-6;19;S-02-01-1;
C-15-09-6;1;S-02-01-1;
C-15-09-7;2;K-10-02-1;
C-15-09-8;16;E-05-09-4;
C-15-09-8;14;POUMON_DELTA_DEMENAGEMENT;Conteneur_000000000000001568
C-15-09-9;3;H-05-02-1;
C-15-10-1;10;POUMON_DELTA_DEMENAGEMENT;Conteneur_000000000000001568
C-15-10-2;1;K-02-10-6;
C-15-10-3;15;K-06-02-3;
C-15-10-4;14;G-06-09-5;
C-15-10-5;1;N-04-10-1;
C-15-10-6;1;B-02-08-2;
C-15-10-7;14;POUMON_DELTA_DEMENAGEMENT;Conteneur_000000000000000758
C-15-10-8;5;K-01-06-9;
C-15-10-9;20;J-07-08-9;
C-15-11-5;11;K-13-09-5;
C-15-11-8;2;B-02-08-3;
C-16-01-1;6;B-05-07-8;
C-16-01-2;4;B-05-03-6;
C-16-01-3;3;E-06-10-3;
C-16-01-4;3;B-01-10-4;
C-16-01-6;2;B-08-08-8;
C-16-01-7;1;H-03-09-5;
C-16-01-7;1;H-03-09-5;
C-16-01-8;1;L-06-10-4;
C-16-01-9;1;L-08-10-9;
C-16-02-1;2;K-06-01-6;
C-16-02-2;4;K-07-04-4;
C-16-02-2;7;K-07-04-4;
C-16-02-2;1;K-07-04-4;
C-16-02-2;12;K-07-04-4;
C-16-02-3;7;K-12-07-8;
C-16-02-4;2;I-14-07-6;
C-16-02-5;6;H-14-05-5;
C-16-02-7;9;K-04-05-4;
C-16-02-8;70;POUMON_DELTA_DEMENAGEMENT;Conteneur_000000000000000233
C-16-02-9;2;H-11-01-2;
C-16-03-1;5;L-02-02-1;
C-16-03-2;5;H-11-01-9;
C-16-03-3;70;POUMON_DELTA_DEMENAGEMENT;Conteneur_000000000000000235
C-16-03-4;1;J-14-07-5;
C-16-03-5;14;S-03-07-8;
C-16-03-6;36;H-01-10-4;
C-16-03-7;14;S-03-06-2;
C-16-03-8;2;L-09-01-8;
C-16-03-9;5;B-12-05-8;
C-16-04-2;2;H-08-08-4;
C-16-04-3;2;E-02-10-1;
C-16-04-3;8;POUMON_DELTA_DEMENAGEMENT;Conteneur_000000000000001500
C-16-04-4;20;S-04-01-4;
C-16-04-5;2;E-02-09-9;
C-16-04-5;7;POUMON_DELTA_DEMENAGEMENT;Conteneur_000000000000001499
C-16-04-6;10;L-08-04-7;
C-16-04-7;2;S-05-03-6;
C-16-04-8;6;J-05-03-9;
C-16-04-9;15;POUMON_DELTA_DEMENAGEMENT;Conteneur_000000000000002045
C-16-05-1;5;L-03-06-5;
C-16-05-2;1;J-14-05-6;
C-16-05-3;7;S-03-09-2;
C-16-05-4;1;B-09-08-8;
C-16-05-5;10;J-14-04-4;
C-16-05-5;17;J-14-04-4;
C-16-05-6;2;K-07-04-6;
C-16-05-7;70;POUMON_DELTA_DEMENAGEMENT;Conteneur_000000000000000285
C-16-05-8;7;N-14-04-2;
C-16-05-9;9;B-07-09-8;
C-16-06-2;10;K-02-03-3;
C-16-06-3;30;G-04-06-3;
C-16-06-4;18;N-04-08-4;
C-16-06-5;1;E-01-02-1;
C-16-06-6;80;M-07-07-2;
C-16-06-6;20;POUMON_DELTA_DEMENAGEMENT;Conteneur_000000000000000151
C-16-06-7;100;POUMON_DELTA_DEMENAGEMENT;Conteneur_000000000000000029
C-16-06-8;70;POUMON_DELTA_DEMENAGEMENT;Conteneur_000000000000000234
C-16-06-9;8;I-07-06-5;
C-16-07-1;20;POUMON_DELTA_DEMENAGEMENT;Conteneur_000000000000001351
C-16-07-3;3;I-02-01-2;
C-16-07-4;17;B-04-09-7;
C-16-07-5;7;K-02-06-7;
C-16-07-6;8;B-07-05-3;
C-16-07-7;10;B-13-03-6;
C-16-07-8;1;J-01-06-2;
C-16-07-9;100;F-18-09-9;
C-16-08-1;19;E-08-05-2;
C-16-08-2;2;I-01-05-3;
C-16-08-3;3;J-01-02-1;
C-16-08-3;1;J-01-02-1;
C-16-08-4;41;M-13-08-4;
C-16-08-5;7;K-06-08-1;
C-16-08-6;1;E-01-10-3;
C-16-08-8;1;E-04-06-4;
C-16-08-9;2;N-03-09-4;
C-16-09-1;1;L-12-03-1;
C-16-09-2;18;G-01-09-6;
C-16-09-3;2;G-13-08-4;
C-16-09-4;75;M-07-04-1;
C-16-09-4;25;POUMON_DELTA_DEMENAGEMENT;Conteneur_000000000000000140
C-16-09-5;99;F-18-09-8;
C-16-09-6;22;H-09-10-1;
C-16-09-6;17;POUMON_DELTA_DEMENAGEMENT;Conteneur_000000000000000771
C-16-09-7;70;POUMON_DELTA_DEMENAGEMENT;Conteneur_000000000000000233
C-16-09-8;3;B-06-04-3;
C-16-09-9;4;S-09-10-7;
C-16-09-9;1;POUMON_DELTA_DEMENAGEMENT;Conteneur_000000000000002118
C-16-10-1;70;POUMON_DELTA_DEMENAGEMENT;Conteneur_000000000000001191
C-16-10-2;6;K-13-02-1;
C-16-10-3;1;H-09-03-1;
C-16-10-4;70;POUMON_DELTA_DEMENAGEMENT;Conteneur_000000000000000265
C-16-10-5;23;K-06-01-8;
C-16-10-6;8;M-14-08-2;
C-16-10-7;10;E-01-01-3;
C-16-10-9;1;G-01-08-9;
C-16-11-3;5;H-04-05-8;
C-16-11-4;1;B-02-04-6;
C-16-11-6;3;E-03-10-3;
C-16-11-7;19;B-11-08-3;
C-16-11-8;24;E-05-05-5;
C-16-11-9;24;B-11-08-5;
C-17-01-1;30;I-05-01-4;
C-17-01-2;28;POUMON_DELTA_DEMENAGEMENT;Conteneur_000000000000002020
C-17-01-3;14;S-01-05-5;
C-17-01-3;16;POUMON_DELTA_DEMENAGEMENT;Conteneur_000000000000002020
C-17-01-5;7;L-13-10-3;
C-17-01-6;4;B-09-06-6;
C-17-01-8;1;E-07-04-6;
C-17-01-9;1;I-07-04-3;
C-17-02-1;4;L-05-07-7;
C-17-02-2;6;B-11-02-7;
C-17-02-3;6;E-02-10-9;
C-17-02-4;1;B-12-08-4;
C-17-02-5;3;L-02-08-6;
C-17-02-6;3;S-04-01-7;
C-17-02-7;9;E-02-10-8;
C-17-02-8;3;S-05-02-6;
C-17-03-1;1;K-02-05-6;
C-17-03-2;35;E-01-08-5;
C-17-03-2;37;POUMON_DELTA_DEMENAGEMENT;Conteneur_000000000000001456
C-17-03-3;15;B-14-03-2;
C-17-03-4;3;H-13-07-5;
C-17-03-5;11;L-08-08-8;
C-17-03-6;11;J-13-07-5;
C-17-03-7;5;K-08-01-6;
C-17-03-7;2;POUMON_DELTA_DEMENAGEMENT;Conteneur_000000000000001141
C-17-03-8;12;POUMON_DELTA_DEMENAGEMENT;Conteneur_000000000000002117
C-17-03-9;5;N-01-03-3;
C-17-03-9;5;N-01-03-3;
C-17-04-1;15;I-08-10-5;
C-17-04-2;100;F-18-10-2;
C-17-04-3;1;H-08-06-7;
C-17-04-4;12;N-13-10-3;
C-17-04-5;6;H-05-07-9;
C-17-04-6;13;L-14-02-8;
C-17-04-7;7;B-13-01-2;
C-17-04-8;30;S-01-10-3;
C-17-04-8;40;POUMON_DELTA_DEMENAGEMENT;Conteneur_000000000000002044
C-17-04-9;1;N-11-09-2;
C-17-05-1;5;L-09-08-8;
C-17-05-2;55;J-06-08-5;
C-17-05-3;100;POUMON_DELTA_DEMENAGEMENT;Conteneur_000000000000001630
C-17-05-4;2;I-12-02-9;
C-17-05-6;13;K-02-01-7;
C-17-05-7;16;E-06-09-2;
C-17-05-7;14;POUMON_DELTA_DEMENAGEMENT;Conteneur_000000000000001607
C-17-05-8;3;I-10-03-6;
C-17-05-9;5;L-05-07-8;
C-17-06-1;30;POUMON_DELTA_DEMENAGEMENT;Conteneur_000000000000001181
C-17-06-2;7;L-09-09-4;
C-17-06-3;4;S-01-06-3;
C-17-06-3;26;S-01-06-3;
C-17-06-3;12;POUMON_DELTA_DEMENAGEMENT;Conteneur_000000000000002026
C-17-06-4;1;K-10-05-6;
C-17-06-5;1;L-08-04-6;
C-17-06-6;5;J-06-02-8;
C-17-06-7;90;POUMON_DELTA_DEMENAGEMENT;Conteneur_000000000000000578
C-17-06-8;13;N-14-04-1;
C-17-06-9;1;H-12-02-6;
C-17-07-1;1;I-02-07-5;
C-17-07-2;70;POUMON_DELTA_DEMENAGEMENT;Conteneur_000000000000000234
C-17-07-3;4;S-06-06-2;
C-17-07-3;1;POUMON_DELTA_DEMENAGEMENT;Conteneur_000000000000002103
C-17-07-4;1;I-02-07-2;
C-17-07-5;12;B-06-06-1;
C-17-07-6;10;S-02-06-8;
C-17-07-6;3;POUMON_DELTA_DEMENAGEMENT;Conteneur_000000000000002056
C-17-07-7;1;S-01-09-3;
C-17-07-7;9;S-01-09-3;
C-17-07-8;2;I-08-03-9;
C-17-07-9;100;F-18-10-3;
C-17-08-1;1;H-11-04-9;
C-17-08-1;9;H-11-04-9;
C-17-08-2;7;B-04-10-2;
C-17-08-3;5;L-02-01-7;
C-17-08-4;2;J-07-04-2;
C-17-08-6;18;J-08-04-5;
C-17-08-7;13;K-11-03-3;
C-17-08-8;5;E-05-02-7;
C-17-08-9;8;B-10-10-7;
C-17-09-1;4;H-02-03-1;
C-17-09-1;20;H-02-03-1;
C-17-09-2;4;J-09-08-3;
C-17-09-3;3;H-06-03-8;
C-17-09-4;22;POUMON_DELTA_DEMENAGEMENT;Conteneur_000000000000000953
C-17-09-5;4;N-08-07-1;
C-17-09-6;70;I-14-04-6;
C-17-09-6;6;POUMON_DELTA_DEMENAGEMENT;Conteneur_000000000000000962
C-17-09-7;10;S-04-03-5;
C-17-09-8;11;K-09-06-4;
C-17-09-9;2;J-14-06-8;
C-17-10-1;31;M-09-05-2;
C-17-10-2;9;L-01-01-6;
C-17-10-3;3;I-05-08-7;
C-17-10-4;7;K-11-04-9;
C-17-10-6;9;B-15-07-4;
C-17-10-7;12;B-15-07-7;
C-17-10-8;4;J-07-02-5;
C-17-11-1;1;I-07-02-7;
C-17-11-2;21;B-11-08-7;
C-17-11-3;23;E-05-05-2;
C-17-11-4;21;L-14-04-7;
C-17-11-5;22;L-14-04-8;
C-17-11-8;42;B-03-09-4;
C-17-11-9;22;L-14-05-1;
D-01-01-1;4;G-02-08-4;
D-01-01-2;4;J-06-07-7;
D-01-01-4;1;I-13-09-5;
D-01-01-5;3;H-05-05-4;
D-01-01-6;1;H-11-08-3;
D-01-01-7;1;J-04-08-3;
D-01-01-8;10;J-08-01-3;
D-01-01-9;3;J-13-02-6;
D-01-01-9;4;J-13-02-6;
D-01-02-2;3;H-04-06-6;
D-01-02-2;3;H-04-06-6;
D-01-02-3;1;B-14-01-9;
D-01-02-4;1;E-01-01-6;
D-01-02-5;12;E-01-08-7;
D-01-02-6;14;B-15-03-6;
D-01-02-7;1;POUMON_DELTA_DEMENAGEMENT;Conteneur_000000000000001062
D-01-03-1;10;B-02-10-3;
D-01-03-2;7;B-14-07-5;
D-01-03-3;3;I-12-09-8;
D-01-03-4;18;G-02-03-5;
D-01-03-5;4;B-11-10-5;
D-01-03-5;3;POUMON_DELTA_DEMENAGEMENT;Conteneur_000000000000001353
D-01-03-6;22;L-06-02-2;
D-01-03-7;7;K-09-09-3;
D-01-03-8;75;POUMON_DELTA_DEMENAGEMENT;Conteneur_000000000000000848
D-01-04-1;11;E-02-02-3;
D-01-04-2;21;L-06-09-5;
D-01-04-3;3;H-08-01-7;
D-01-04-5;2;L-02-06-6;
D-01-04-6;17;L-10-08-1;
D-01-04-7;3;G-13-10-5;
D-01-04-8;35;E-03-04-9;
D-01-04-8;65;POUMON_DELTA_DEMENAGEMENT;Conteneur_000000000000001520
D-01-05-1;4;G-02-10-5;
D-01-05-1;4;POUMON_DELTA_DEMENAGEMENT;Conteneur_000000000000000468
D-01-05-2;65;G-01-06-9;
D-01-05-2;9;POUMON_DELTA_DEMENAGEMENT;Conteneur_000000000000000431
D-01-05-3;4;G-09-09-1;
D-01-05-4;10;I-02-04-1;
D-01-05-4;6;I-02-04-1;
D-01-05-4;2;I-02-04-1;
D-01-05-5;10;E-01-09-7;
D-01-05-6;3;H-03-09-3;
D-01-05-7;35;E-03-03-4;
D-01-05-7;65;POUMON_DELTA_DEMENAGEMENT;Conteneur_000000000000001512
D-01-05-8;35;E-03-03-3;
D-01-05-8;65;POUMON_DELTA_DEMENAGEMENT;Conteneur_000000000000001511
D-01-05-9;7;J-07-02-2;
D-01-06-1;10;B-09-06-9;
D-01-06-2;5;K-13-09-9;
D-01-06-4;4;G-01-01-7;
D-01-06-5;68;N-01-10-2;
D-01-06-5;32;POUMON_DELTA_DEMENAGEMENT;Conteneur_000000000000000282
D-01-06-6;14;H-13-07-2;
D-01-06-7;63;N-01-10-2;
D-01-06-8;18;B-10-05-2;
D-01-07-1;6;G-11-09-7;
D-01-07-2;75;POUMON_DELTA_DEMENAGEMENT;Conteneur_000000000000001473
D-01-07-5;1;K-05-10-1;
D-01-07-5;18;K-05-10-1;
D-01-07-7;11;I-02-03-4;
D-01-07-7;67;POUMON_DELTA_DEMENAGEMENT;Conteneur_000000000000000862
D-01-07-8;20;L-12-04-7;
D-01-07-9;4;H-07-06-1;
D-01-08-1;21;I-04-02-2;
D-01-08-2;1;G-09-07-4;
D-01-08-2;2;G-09-07-4;
D-01-08-3;15;H-14-09-1;
D-01-08-4;2;H-09-07-8;
D-01-08-5;5;K-07-03-8;
D-01-08-5;14;K-07-03-8;
D-01-08-6;5;H-01-10-3;
D-01-08-7;5;K-11-01-4;
D-01-08-9;4;S-04-03-1;
D-01-09-1;8;I-05-09-5;
D-01-09-2;1;I-10-01-5;
D-01-09-3;1;K-10-01-5;
D-01-09-5;1;J-08-07-8;
D-01-09-5;2;J-08-07-8;
D-01-09-7;36;B-10-04-1;
D-01-09-8;7;H-06-01-7;
D-01-09-9;25;M-09-09-2;
D-01-09-9;39;POUMON_DELTA_DEMENAGEMENT;Conteneur_000000000000000182
D-01-10-1;3;G-13-01-9;
D-01-10-2;13;J-13-04-6;
D-01-10-3;2;I-08-05-8;
D-01-10-4;1;I-10-09-6;
D-01-10-5;3;B-13-03-8;
D-01-10-6;3;L-07-07-5;
D-01-10-9;6;G-06-09-4;
D-01-10-9;2;POUMON_DELTA_DEMENAGEMENT;Conteneur_000000000000000537
D-01-11-1;1;H-04-04-4;
D-01-11-3;60;G-05-05-3;
D-01-11-4;10;B-10-10-2;
D-01-11-5;7;K-11-02-1;
D-01-11-6;1;E-05-03-6;
D-01-11-8;4;I-01-09-8;
D-01-11-9;1;L-10-01-1;
D-02-01-1;1;L-12-10-8;
D-02-01-2;2;I-07-04-5;
D-02-01-3;30;S-06-09-1;
D-02-01-3;10;POUMON_DELTA_DEMENAGEMENT;Conteneur_000000000000002110
D-02-01-4;2;H-10-03-2;
D-02-01-5;70;K-12-04-1;
D-02-01-5;30;POUMON_DELTA_DEMENAGEMENT;Conteneur_000000000000001173
D-02-01-7;2;K-08-08-3;
D-02-01-8;5;POUMON_DELTA_DEMENAGEMENT;Conteneur_000000000000002072
D-02-01-9;5;POUMON_DELTA_DEMENAGEMENT;Conteneur_000000000000002068
D-02-02-1;4;H-10-09-9;
D-02-02-1;1;H-10-09-9;
D-02-02-2;4;H-06-04-7;
D-02-02-3;1;I-04-07-5;
D-02-02-4;1;H-12-05-9;
D-02-02-4;10;H-12-05-9;
D-02-02-5;1;L-10-01-9;
D-02-02-6;5;J-03-03-6;
D-02-02-7;7;J-03-07-7;
D-02-02-7;1;J-03-07-7;
D-02-02-8;1;K-02-07-6;
D-02-02-9;1;I-01-02-2;
D-02-03-1;1;K-12-02-4;
D-02-03-1;11;K-12-02-4;
D-02-03-2;3;K-04-02-7;
D-02-03-3;6;H-10-08-5;
D-02-03-3;9;H-10-08-5;
D-02-03-3;1;POUMON_DELTA_DEMENAGEMENT;Conteneur_000000000000000785
D-02-03-4;17;N-10-05-1;
D-02-03-4;24;N-10-05-1;
D-02-03-5;10;G-10-08-6;
D-02-03-6;1;L-05-08-4;
D-02-03-7;4;K-12-03-2;
D-02-03-8;3;I-03-04-9;
D-02-03-8;12;I-03-04-9;
D-02-03-8;2;I-03-04-9;
D-02-03-9;28;S-06-04-5;
D-02-04-1;13;K-05-10-2;
D-02-04-2;20;I-12-03-8;
D-02-04-3;13;G-09-05-4;
D-02-04-4;10;K-09-07-9;
D-02-04-4;8;K-09-07-9;
D-02-04-4;1;K-09-07-9;
D-02-04-5;8;I-14-05-2;
D-02-04-6;3;K-10-02-2;
D-02-04-7;7;K-08-06-6;
D-02-04-8;9;H-01-06-7;
D-02-04-9;26;J-12-02-6;
D-02-04-9;1;J-12-02-6;
D-02-05-1;5;K-14-03-6;
D-02-05-2;3;G-13-07-6;
D-02-05-2;67;G-13-07-6;
D-02-05-2;23;POUMON_DELTA_DEMENAGEMENT;Conteneur_000000000000000626
D-02-05-4;4;B-08-10-8;
D-02-05-5;5;G-10-06-2;
D-02-05-7;24;M-11-01-1;
D-02-05-8;24;G-01-01-9;
D-02-05-9;2;J-12-06-3;
D-02-06-1;14;I-12-06-4;
D-02-06-2;2;K-14-02-5;
D-02-06-3;24;H-09-02-1;
D-02-06-4;13;I-08-09-7;
D-02-06-5;2;S-08-07-8;
D-02-06-6;102;N-08-10-1;
D-02-06-7;31;J-09-06-8;
D-02-06-8;18;B-14-10-7;
D-02-06-9;10;B-15-07-2;
D-02-07-1;20;M-07-06-3;
D-02-07-2;4;K-13-01-6;
D-02-07-3;2;I-12-09-4;
D-02-07-3;1;I-12-09-4;
D-02-07-4;9;E-04-03-8;
D-02-07-5;2;B-04-02-9;
D-02-07-6;4;E-05-02-2;
D-02-07-8;8;L-09-09-9;
D-02-07-9;14;B-11-06-8;
D-02-08-3;30;S-06-08-9;
D-02-08-3;9;POUMON_DELTA_DEMENAGEMENT;Conteneur_000000000000002109
D-02-08-4;13;H-04-09-6;
D-02-08-6;17;B-06-02-7;
D-02-08-7;15;J-12-02-1;
D-02-08-8;3;I-09-07-9;
D-02-08-9;7;G-14-03-7;
D-02-09-2;7;L-08-02-8;
D-02-09-3;12;E-06-05-6;
D-02-09-4;1;B-16-06-9;
D-02-09-5;2;I-14-04-5;
D-02-09-5;27;I-14-04-5;
D-02-09-6;2;J-09-01-9;
D-02-09-7;30;J-03-03-9;
D-02-09-8;25;B-05-10-5;
D-02-09-9;10;J-05-10-5;
D-02-10-1;14;I-04-02-5;
D-02-10-1;5;POUMON_DELTA_DEMENAGEMENT;Conteneur_000000000000000876
D-02-10-2;2;J-07-04-1;
D-02-10-3;2;H-02-10-3;
D-02-10-4;12;I-11-06-4;
D-02-10-5;2;B-16-06-4;
D-02-10-6;9;B-12-02-6;
D-02-10-7;2;N-11-04-4;
D-02-10-8;25;E-01-01-1;
D-02-10-8;45;POUMON_DELTA_DEMENAGEMENT;Conteneur_000000000000001448
D-02-10-9;32;H-02-10-6;
D-02-10-9;1;POUMON_DELTA_DEMENAGEMENT;Conteneur_000000000000000677
D-02-11-1;9;L-02-10-1;
D-02-11-2;10;POUMON_DELTA_DEMENAGEMENT;Conteneur_000000000000000904
D-02-11-3;7;B-03-09-3;
D-02-11-5;2;G-06-09-7;
D-02-11-6;40;G-04-05-1;
D-02-11-7;17;POUMON_DELTA_DEMENAGEMENT;Conteneur_000000000000000534
D-02-11-9;2;I-09-04-2;
D-03-01-1;2;L-01-04-1;
D-03-01-2;9;K-05-10-6;
D-03-01-2;7;POUMON_DELTA_DEMENAGEMENT;Conteneur_000000000000001132
D-03-01-3;7;B-05-09-4;
D-03-01-4;1;J-03-06-3;
D-03-01-5;5;H-14-09-9;
D-03-01-6;85;N-12-01-4;
D-03-01-7;26;K-01-07-4;
D-03-01-7;20;K-01-07-4;
D-03-01-7;10;K-01-07-4;
D-03-01-8;5;I-12-07-3;
D-03-02-1;4;J-14-09-7;
D-03-02-4;26;B-06-08-2;
D-03-02-5;1;B-03-06-8;
D-03-02-7;12;K-12-06-7;
D-03-02-7;7;POUMON_DELTA_DEMENAGEMENT;Conteneur_000000000000001177
D-03-02-8;22;G-07-03-3;
D-03-03-1;8;G-13-03-2;
D-03-03-4;22;L-09-06-6;
D-03-03-5;3;I-06-10-6;
D-03-03-7;4;B-15-03-7;
D-03-03-9;3;J-09-03-6;
D-03-04-1;2;K-04-06-8;
D-03-04-3;13;I-11-07-8;
D-03-04-4;1;J-07-01-7;
D-03-04-5;5;G-07-10-8;
D-03-04-6;25;E-03-09-6;
D-03-04-7;8;G-01-07-5;
D-03-04-8;2;H-11-08-2;
D-03-05-1;10;N-13-03-1;
D-03-05-1;60;N-13-03-1;
D-03-05-2;100;N-06-06-3;
D-03-05-3;12;I-13-09-3;
D-03-05-4;38;N-06-06-3;
D-03-05-5;5;K-02-01-5;
D-03-05-6;3;J-07-02-4;
D-03-05-7;70;POUMON_DELTA_DEMENAGEMENT;Conteneur_000000000000000133
D-03-05-8;2;J-14-09-2;
D-03-05-9;14;N-05-04-4;
D-03-06-1;14;S-01-10-5;
D-03-06-1;1;POUMON_DELTA_DEMENAGEMENT;Conteneur_000000000000002046
D-03-06-2;32;G-05-10-7;
D-03-06-2;23;POUMON_DELTA_DEMENAGEMENT;Conteneur_000000000000000521
D-03-06-4;1;H-12-04-1;
D-03-06-5;34;G-07-09-1;
D-03-06-5;69;POUMON_DELTA_DEMENAGEMENT;Conteneur_000000000000000549
D-03-06-6;6;N-06-05-1;
D-03-06-7;4;G-10-03-7;
D-03-06-8;45;POUMON_DELTA_DEMENAGEMENT;Conteneur_000000000000001274
D-03-07-1;23;S-01-04-6;
D-03-07-2;24;G-11-01-4;
D-03-07-3;4;G-07-02-2;
D-03-07-4;2;B-06-10-1;
D-03-07-5;37;POUMON_DELTA_DEMENAGEMENT;Conteneur_000000000000000865
D-03-07-6;9;H-02-07-8;
D-03-07-6;3;H-02-07-8;
D-03-07-7;20;K-06-10-9;
D-03-07-8;1;L-07-05-4;
D-03-07-9;3;N-13-07-1;
D-03-07-9;1;N-13-07-1;
D-03-08-1;29;J-10-09-8;
D-03-08-2;28;L-14-03-8;
D-03-08-3;35;N-14-10-4;
D-03-08-4;3;H-13-02-4;
D-03-08-4;5;H-13-02-4;
D-03-08-5;103;N-14-10-4;
D-03-08-6;1;B-03-10-6;
D-03-08-8;3;H-01-01-2;
D-03-08-9;3;G-09-01-7;
D-03-09-1;2;G-14-02-6;
D-03-09-1;9;G-14-02-6;
D-03-09-2;1;B-11-10-6;
D-03-09-3;3;L-03-07-6;
D-03-09-4;3;H-13-09-8;
D-03-09-5;1;E-02-05-1;
D-03-09-6;9;B-01-08-7;
D-03-09-8;23;S-01-02-4;
D-03-09-9;4;H-11-06-8;
D-03-10-1;9;K-13-02-8;
D-03-10-5;1;I-05-06-6;
D-03-10-6;30;G-04-05-1;
D-03-10-6;40;POUMON_DELTA_DEMENAGEMENT;Conteneur_000000000000000489
D-03-10-7;7;POUMON_DELTA_DEMENAGEMENT;Conteneur_000000000000001199
D-03-10-8;5;H-09-04-1;
D-03-10-9;1;K-06-08-9;
